Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-06-01 16:50:46.896898,8281.57575675,0,3264.51515119,0,80.3636363556,0,6377.57575694,0,4292.24242381,0,1390.90909077,0,6464.63636299,0,3922.36363597,0,6780.93939326,0,2613.87878762,0,1608.30303014,0,5462.66666612,0,4221.15151473,0,3001.78787849,0,42.0,42.0,?
2017-06-01 16:50:46.897015,4544.66666621,0,4221.66666624,0,3935.75757536,0,3929.57575718,0,4289.66666624,0,4480.78787834,0,4212.39393897,0,4351.48484805,0,5002.12121162,0,4220.63636321,0,4428.75757531,0,4228.87878746,0,4839.84848436,0,4501.39393894,0,42.0,42.0,?
2017-06-01 16:50:46.899286,4544.66666621,0,4221.66666624,0,3933.18181779,0,3915.15151476,0,4289.66666624,0,4478.21212076,0,4212.39393897,0,4346.84848441,0,5011.39393889,0,4218.06060564,0,4425.15151471,0,4228.87878746,0,4840.36363588,0,4499.33333288,0,42.0,42.0,?
2017-06-01 16:50:46.904085,4543.12121167,0,4223.21212079,0,3939.36363597,0,3930.0909087,0,4297.39393896,0,4490.57575713,0,4213.424242,0,4344.27272684,0,5004.18181768,0,4214.45454503,0,4424.63636319,0,4226.30302988,0,4842.93939346,0,4498.30302985,0,42.0,42.0,?
2017-06-01 16:50:46.907039,4542.09090864,0,4226.30302988,0,3942.96969658,0,3933.18181779,0,4294.30302987,0,4490.06060561,0,4214.96969655,0,4349.42424199,0,4996.96969647,0,4212.39393897,0,4426.18181774,0,4224.24242382,0,4841.39393891,0,4499.8484844,0,42.0,42.0,?
2017-06-01 16:50:46.912545,4542.60606015,0,4223.21212079,0,3937.30302991,0,3921.33333294,0,4287.60606018,0,4480.78787834,0,4217.03030261,0,4350.45454502,0,5009.84848435,0,4212.90909049,0,4425.66666622,0,4225.78787837,0,4839.33333285,0,4498.81818137,0,42.0,42.0,?
2017-06-01 16:50:46.916635,4544.66666621,0,4221.66666624,0,3934.72727233,0,3925.45454506,0,4298.93939351,0,4485.42424198,0,4217.03030261,0,4350.96969653,0,5017.06060556,0,4213.424242,0,4424.12121168,0,4228.36363594,0,4841.90909042,0,4499.8484844,0,42.0,42.0,?
2017-06-01 16:50:46.919714,4542.09090864,0,4222.18181776,0,3932.66666627,0,3926.48484809,0,4302.0303026,0,4484.39393895,0,4213.424242,0,4354.06060563,0,5004.6969692,0,4208.27272685,0,4425.66666622,0,4227.84848443,0,4841.90909042,0,4500.36363591,0,42.0,42.0,?
2017-06-01 16:50:46.922573,4540.54545409,0,4222.18181776,0,3930.60606021,0,3922.87878749,0,4289.66666624,0,4480.78787834,0,4220.63636321,0,4356.12121169,0,5003.66666617,0,4207.75757534,0,4428.75757531,0,4227.33333291,0,4840.87878739,0,4499.8484844,0,42.0,42.0,?
2017-06-01 16:50:46.925847,4544.66666621,0,4222.18181776,0,3938.33333294,0,3924.93939355,0,4292.24242381,0,4492.12121167,0,4236.09090867,0,4361.78787835,0,5019.12121162,0,4217.03030261,0,4427.21212077,0,4230.424242,0,4843.96969649,0,4501.39393894,0,42.0,42.0,?
