Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-06-01 17:05:10.972942,4531.78787833,0,4225.78787837,0,3938.84848445,0,3951.21212082,0,4324.18181775,0,4467.90909046,0,4246.39393897,0,4374.66666623,0,5029.93939344,0,4243.81818139,0,4421.03030259,0,4203.1212117,0,4838.81818133,0,4461.72727228,0,42.0,42.0,?
2017-06-01 17:05:10.973037,4545.18181773,0,4222.69696927,0,3946.57575718,0,3941.93939355,0,4322.6363632,0,4498.81818137,0,4283.48484806,0,4372.09090865,0,5031.9999995,0,4240.7272723,0,4428.75757531,0,4215.99999958,0,4839.33333285,0,4535.90909046,0,42.0,42.0,?
2017-06-01 17:05:10.976366,4542.09090864,0,4221.66666624,0,3943.48484809,0,3938.33333294,0,4324.18181775,0,4506.03030258,0,4271.63636321,0,4364.87878744,0,5005.21212071,0,4206.72727231,0,4427.21212077,0,4221.66666624,0,4841.39393891,0,4530.7575753,0,42.0,42.0,?
2017-06-01 17:05:10.979266,4540.54545409,0,4225.78787837,0,3954.30302991,0,3926.48484809,0,4320.06060563,0,4506.54545409,0,4252.06060564,0,4354.06060563,0,5005.21212071,0,4206.72727231,0,4428.2424238,0,4221.66666624,0,4840.87878739,0,4530.24242379,0,42.0,42.0,?
2017-06-01 17:05:10.982580,4540.54545409,0,4224.24242382,0,3957.90909051,0,3925.96969658,0,4325.72727229,0,4501.90909046,0,4238.15151473,0,4345.81818138,0,5003.66666617,0,4213.424242,0,4427.72727228,0,4219.09090867,0,4840.36363588,0,4531.27272682,0,42.0,42.0,?
2017-06-01 17:05:10.985905,4542.60606015,0,4221.66666624,0,3954.30302991,0,3930.0909087,0,4321.09090866,0,4491.09090864,0,4225.78787837,0,4337.57575714,0,5001.60606011,0,4212.39393897,0,4428.75757531,0,4217.54545412,0,4842.42424194,0,4533.33333288,0,42.0,42.0,?
2017-06-01 17:05:10.988654,4540.54545409,0,4224.24242382,0,3954.30302991,0,3924.93939355,0,4300.48484805,0,4474.09090864,0,4210.33333291,0,4332.93939351,0,4996.96969647,0,4212.39393897,0,4429.27272683,0,4219.09090867,0,4840.36363588,0,4531.27272682,0,42.0,42.0,?
2017-06-01 17:05:10.991857,4539.51515106,0,4226.30302988,0,3951.72727233,0,3921.33333294,0,4298.42424199,0,4464.30302986,0,4201.06060564,0,4336.54545411,0,4997.9999995,0,4224.75757534,0,4429.27272683,0,4220.1212117,0,4837.7878783,0,4530.7575753,0,42.0,42.0,?
2017-06-01 17:05:10.996415,4542.09090864,0,4225.27272685,0,3951.21212082,0,3925.45454506,0,4304.09090866,0,4461.21212077,0,4198.99999958,0,4337.06060563,0,5004.6969692,0,4225.78787837,0,4427.21212077,0,4218.06060564,0,4839.84848436,0,4533.33333288,0,42.0,42.0,?
2017-06-01 17:05:11.002271,4541.06060561,0,4223.21212079,0,3957.90909051,0,3925.96969658,0,4292.75757533,0,4458.12121168,0,4208.78787837,0,4338.09090866,0,5013.96969647,0,4226.30302988,0,4423.09090865,0,4218.06060564,0,4839.84848436,0,4531.78787833,0,42.0,42.0,?
2017-06-01 17:05:11.007564,4542.09090864,0,4222.69696927,0,3957.393939,0,3918.75757537,0,4287.60606018,0,4461.21212077,0,4240.7272723,0,4350.96969653,0,5019.63636313,0,4240.7272723,0,4424.12121168,0,4218.57575715,0,4841.39393891,0,4532.30302985,0,42.0,42.0,?
2017-06-01 17:05:11.010241,4541.57575712,0,4222.69696927,0,3953.27272688,0,3921.84848446,0,4305.63636321,0,4479.75757531,0,4277.81818139,0,4371.57575714,0,5027.36363586,0,4242.78787836,0,4424.63636319,0,4218.57575715,0,4840.87878739,0,4534.36363591,0,42.0,42.0,?
2017-06-01 17:05:11.014493,4542.09090864,0,4223.7272723,0,3956.87878748,0,3927.51515112,0,4314.90909048,0,4494.69696925,0,4287.60606018,0,4381.36363593,0,5034.06060556,0,4231.96969655,0,4424.63636319,0,4219.09090867,0,4838.81818133,0,4534.36363591,0,42.0,42.0,?
2017-06-01 17:05:11.016689,4544.1515147,0,4223.21212079,0,3953.27272688,0,3921.84848446,0,4307.69696927,0,4490.57575713,0,4273.69696927,0,4372.60606017,0,5024.78787829,0,4227.84848443,0,4428.75757531,0,4220.1212117,0,4840.87878739,0,4531.27272682,0,42.0,42.0,?
2017-06-01 17:05:11.020003,4540.03030258,0,4220.63636321,0,3933.6969693,0,3920.30302991,0,4313.87878745,0,4487.48484804,0,4262.87878745,0,4360.75757532,0,5018.6060601,0,4226.30302988,0,4428.75757531,0,4218.06060564,0,4840.36363588,0,4524.06060561,0,42.0,42.0,?
2017-06-01 17:05:11.023342,4543.12121167,0,4225.27272685,0,3925.96969658,0,3922.36363597,0,4316.45454502,0,4491.09090864,0,4246.90909048,0,4351.99999956,0,5018.09090859,0,4216.51515109,0,4426.69696925,0,4218.06060564,0,4839.84848436,0,4524.06060561,0,42.0,42.0,?
2017-06-01 17:05:11.029903,4544.66666621,0,4227.84848443,0,3941.42424203,0,3917.21212082,0,4302.54545412,0,4481.30302985,0,4219.60606018,0,4333.45454502,0,4998.51515102,0,4201.06060564,0,4424.12121168,0,4220.63636321,0,4840.87878739,0,4527.1515147,0,42.0,42.0,?
2017-06-01 17:05:11.037564,4540.03030258,0,4223.7272723,0,3959.45454506,0,3917.21212082,0,4298.93939351,0,4466.87878743,0,4196.93939352,0,4313.87878745,0,4976.87878738,0,4205.18181776,0,4424.63636319,0,4217.54545412,0,4840.87878739,0,4529.21212076,0,42.0,42.0,?
2017-06-01 17:05:11.047653,4543.63636318,0,4223.7272723,0,3955.84848445,0,3925.45454506,0,4301.51515109,0,4460.18181774,0,4193.33333291,0,4316.96969654,0,4987.18181768,0,4225.78787837,0,4427.21212077,0,4214.45454503,0,4840.87878739,0,4532.81818136,0,42.0,42.0,?
2017-06-01 17:05:11.052788,4543.63636318,0,4223.7272723,0,3943.48484809,0,3922.87878749,0,4292.75757533,0,4456.57575713,0,4206.72727231,0,4332.93939351,0,5006.24242374,0,4226.30302988,0,4424.12121168,0,4219.09090867,0,4840.87878739,0,4526.63636318,0,42.0,42.0,?
