Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-06-01 17:31:00.179451,4537.96969652,0,4223.7272723,0,3880.63636325,0,3897.12121173,0,4288.63636321,0,4451.93939349,0,4182.5151511,0,4317.48484805,0,4962.96969647,0,4192.8181814,0,4426.69696925,0,4192.8181814,0,4840.36363588,0,4479.75757531,0,42.0,42.0,?
2017-06-01 17:31:00.182405,4535.39393894,0,4220.1212117,0,3896.60606022,0,3861.57575719,0,4266.99999957,0,4452.96969652,0,4233.51515109,0,4329.84848442,0,4987.6969692,0,4203.1212117,0,4426.18181774,0,4202.09090867,0,4836.24242376,0,4503.96969652,0,42.0,42.0,?
2017-06-01 17:31:00.185340,4538.48484803,0,4223.21212079,0,3905.36363597,0,3880.12121173,0,4263.39393897,0,4452.45454501,0,4217.03030261,0,4326.75757532,0,4979.96969647,0,4207.75757534,0,4429.78787834,0,4203.63636322,0,4840.87878739,0,4503.454545,0,42.0,42.0,?
2017-06-01 17:31:00.188410,4537.96969652,0,4224.24242382,0,3918.75757537,0,3889.393939,0,4260.30302988,0,4448.33333289,0,4197.45454503,0,4321.09090866,0,4987.6969692,0,4208.27272685,0,4426.69696925,0,4201.57575716,0,4837.7878783,0,4514.27272682,0,42.0,42.0,?
2017-06-01 17:31:00.191956,4538.99999955,0,4224.75757534,0,3929.06060567,0,3882.69696931,0,4256.69696927,0,4438.03030259,0,4178.90909049,0,4310.78787836,0,4979.45454496,0,4202.60606019,0,4429.78787834,0,4202.09090867,0,4840.87878739,0,4528.69696924,0,42.0,42.0,?
2017-06-01 17:31:00.194462,4539.51515106,0,4227.33333291,0,3934.21212082,0,3888.36363597,0,4251.54545412,0,4431.84848441,0,4162.42424201,0,4308.21212078,0,4965.54545405,0,4204.66666625,0,4425.66666622,0,4202.60606019,0,4842.93939346,0,4534.87878743,0,42.0,42.0,?
2017-06-01 17:31:00.197376,4533.33333288,0,4224.75757534,0,3939.87878748,0,3901.75757537,0,4252.57575715,0,4438.03030259,0,4163.96969655,0,4311.30302987,0,4977.90909041,0,4219.09090867,0,4426.18181774,0,4202.60606019,0,4840.36363588,0,4537.454545,0,42.0,42.0,?
2017-06-01 17:31:00.200334,4538.99999955,0,4224.24242382,0,3940.393939,0,3894.54545416,0,4257.21212079,0,4449.87878743,0,4181.48484807,0,4308.7272723,0,4987.6969692,0,4224.24242382,0,4431.84848441,0,4202.09090867,0,4841.90909042,0,4537.454545,0,42.0,42.0,?
2017-06-01 17:31:00.203451,4538.99999955,0,4224.24242382,0,3931.12121173,0,3877.54545416,0,4259.78787836,0,4450.90909046,0,4194.36363594,0,4308.7272723,0,4977.3939389,0,4208.78787837,0,4426.18181774,0,4200.54545413,0,4836.24242376,0,4530.7575753,0,42.0,42.0,?
2017-06-01 17:31:00.207347,4535.90909046,0,4223.7272723,0,3914.12121173,0,3865.1818178,0,4258.24242382,0,4448.8484844,0,4205.18181776,0,4312.3333329,0,4963.9999995,0,4185.60606019,0,4428.2424238,0,4202.60606019,0,4839.84848436,0,4515.81818137,0,42.0,42.0,?
2017-06-01 17:31:00.210536,4539.51515106,0,4223.21212079,0,3898.66666628,0,3863.12121173,0,4260.81818139,0,4457.09090865,0,4220.63636321,0,4311.30302987,0,4958.84848435,0,4173.75757534,0,4428.75757531,0,4203.63636322,0,4839.84848436,0,4498.30302985,0,42.0,42.0,?
2017-06-01 17:31:00.214357,4538.48484803,0,4220.63636321,0,3900.21212082,0,3877.03030264,0,4273.18181775,0,4467.39393895,0,4234.03030261,0,4320.06060563,0,4972.75757526,0,4179.42424201,0,4428.2424238,0,4201.57575716,0,4838.30302982,0,4492.63636319,0,42.0,42.0,?
2017-06-01 17:31:00.217446,4540.54545409,0,4221.66666624,0,3901.75757537,0,3883.72727234,0,4281.93939351,0,4470.48484804,0,4232.99999958,0,4333.45454502,0,4984.09090859,0,4182.5151511,0,4431.33333289,0,4202.60606019,0,4846.03030255,0,4496.75757531,0,42.0,42.0,?
2017-06-01 17:31:00.220397,4539.51515106,0,4222.18181776,0,3895.57575719,0,3878.57575719,0,4277.81818139,0,4468.93939349,0,4222.69696927,0,4336.0303026,0,4980.48484799,0,4175.30302989,0,4425.15151471,0,4203.63636322,0,4839.33333285,0,4501.39393894,0,42.0,42.0,?
