F7 Value,T7 Value,P7 Value,O1 Value,O2 Value,P8 Value,T8 Value,F8 Value,class
3916.181818,3844.575757,4282.454545,4503.454545,4188.181818,4319.030303,4959.878787,4180.454545,-1
3917.727272,3847.151515,4280.90909,4505,4193.333333,4325.212121,4970.696969,4185.60606,-1
3915.151515,3850.757575,4284.515151,4509.636363,4203.121212,4336.030303,4982.030303,4200.030303,-1
3915.666666,3850.242424,4287.090909,4510.151515,4204.151515,4336.030303,4974.818181,4202.60606,-1
3917.727272,3856.424242,4284.515151,4509.121212,4202.60606,4332.939394,4973.272727,4197.454545,-1
3918.757575,3863.121212,4287.60606,4511.181818,4205.696969,4332.939394,4986.151515,4204.666666,-1
3917.727272,3864.151515,4290.696969,4510.151515,4207.242424,4333.454545,4983.060606,4210.333333,-1
3917.212121,3862.60606,4292.757575,4509.636363,4205.181818,4334.484848,4973.787878,4209.30303,-1
3917.727272,3865.696969,4296.878787,4511.181818,4202.60606,4337.060606,4983.060606,4213.424242,-1
3916.181818,3868.787878,4295.333333,4512.212121,4203.121212,4336.545454,4988.727272,4216,-1
3915.666666,3865.181818,4288.121212,4509.636363,4204.151515,4330.878787,4976.363636,4208.787878,-1
3917.212121,3862.60606,4286.060606,4509.636363,4199.515151,4328.30303,4970.696969,4203.121212,-1
3917.212121,3863.121212,4287.090909,4509.636363,4198.484848,4330.363636,4973.787878,4201.060606,-1
3916.181818,3856.939394,4281.424242,4507.060606,4200.030303,4327.272727,4968.121212,4192.30303,-1
3916.696969,3848.181818,4272.151515,4503.454545,4195.90909,4321.090909,4960.90909,4185.60606,-1
3919.272727,3847.666666,4268.030303,4501.90909,4190.757575,4317.484848,4961.424242,4187.666666,-1
3917.212121,3844.060606,4271.121212,4505,4187.666666,4316.969697,4959.363636,4189.727272,-1
3913.60606,3839.939394,4270.60606,4504.484848,4184.060606,4314.90909,4948.545454,4189.212121,-1
3915.666666,3845.60606,4267,4503.969697,4184.575757,4313.363636,4942.363636,4189.727272,-1
3917.727272,3847.666666,4270.60606,4507.575757,4184.575757,4312.333333,4952.666666,4193.333333,-1
3916.181818,3839.939394,4271.121212,4506.545454,4176.848484,4311.818181,4959.878787,4192.818181,-1
3914.636363,3834.272727,4266.484848,4503.454545,4170.151515,4309.757575,4947,4186.121212,-1
3918.757575,3834.272727,4265.454545,4506.545454,4175.818181,4308.727272,4940.30303,4183.545454,-1
3915.151515,3833.757575,4268.545454,4512.727272,4187.666666,4312.848484,4954.727272,4189.212121,-1
3910,3834.787878,4269.575757,4509.636363,4188.696969,4314.90909,4961.424242,4190.757575,-1
3915.151515,3835.818181,4267,4503.454545,4181.484848,4313.363636,4945.969696,4185.60606,-1
3914.636363,3833.757575,4262.363636,4503.969697,4178.90909,4309.757575,4937.212121,4179.939394,-1
3908.969697,3832.727272,4259.787878,4503.969697,4177.363636,4305.121212,4946.484848,4179.939394,-1
3914.636363,3832.212121,4262.878787,4504.484848,4175.30303,4306.666666,4947,4186.121212,-1
3919.272727,3834.272727,4267,4506.545454,4184.060606,4313.878787,4944.424242,4191.272727,-1
3915.151515,3835.818181,4268.030303,4507.575757,4192.818181,4316.454545,4953.181818,4195.90909,-1
3915.666666,3833.757575,4266.484848,4505,4186.121212,4312.333333,4952.151515,4195.90909,-1
3919.272727,3832.727272,4267,4504.484848,4182,4312.848484,4940.30303,4193.848484,-1
3920.30303,3835.818181,4273.696969,4510.151515,4186.636363,4315.939394,4941.333333,4189.727272,-1
3919.787878,3834.787878,4279.363636,4511.696969,4189.727272,4316.969697,4949.575757,4185.090909,-1
3917.727272,3833.757575,4274.212121,4508.090909,4190.757575,4317.484848,4952.151515,4182.515151,-1
3917.727272,3838.909091,4264.424242,4506.545454,4183.030303,4313.878787,4954.727272,4185.090909,-1
3916.181818,3843.545454,4272.151515,4509.636363,4176.848484,4313.878787,4955.242424,4192.818181,-1
3915.151515,3846.121212,4286.060606,4513.242424,4183.545454,4320.575757,4952.151515,4193.333333,-1
3916.181818,3844.060606,4280.90909,4511.181818,4179.424242,4321.60606,4958.333333,4188.696969,-1
3916.181818,3841.484848,4272.151515,4508.60606,4171.696969,4315.424242,4965.030303,4192.818181,-1
3916.181818,3842,4277.818181,4510.151515,4179.424242,4313.363636,4960.393939,4197.969697,-1
3918.757575,3840.969697,4281.424242,4510.151515,4184.060606,4315.424242,4956.787878,4195.393939,-1
3920.30303,3839.424242,4277.30303,4510.151515,4179.424242,4318,4958.848484,4195.90909,-1
3918.242424,3843.545454,4280.393939,4511.181818,4183.030303,4317.484848,4959.363636,4191.787878,-1
3918.242424,3847.151515,4284.515151,4511.181818,4191.272727,4319.030303,4960.393939,4182.515151,-1
3918.757575,3844.575757,4281.939394,4512.727272,4190.757575,4322.121212,4965.030303,4186.121212,-1
3917.727272,3847.666666,4281.939394,4513.757575,4191.272727,4325.727272,4968.636363,4196.424242,-1
3916.181818,3849.727272,4289.666666,4512.212121,4196.939394,4326.242424,4965.030303,4195.393939,-1
3913.090909,3847.151515,4294.30303,4516.333333,4200.030303,4327.787878,4960.393939,4193.333333,-1
3912.060606,3850.242424,4291.212121,4519.424242,4198.484848,4331.393939,4964,4204.151515,-1
3916.181818,3853.848484,4286.060606,4515.818181,4191.787878,4328.30303,4969.151515,4202.090909,-1
3917.727272,3853.333333,4287.60606,4515.30303,4187.151515,4323.666666,4970.696969,4191.787878,-1
3916.696969,3856.424242,4292.757575,4514.787878,4193.848484,4325.727272,4973.787878,4197.454545,-1
3917.727272,3860.545454,4290.181818,4514.787878,4200.545454,4329.848484,4969.666666,4203.121212,-1
3917.727272,3860.545454,4288.121212,4516.848484,4195.393939,4330.363636,4965.030303,4197.454545,-1
3917.727272,3860.545454,4291.212121,4516.848484,4191.787878,4329.333333,4971.212121,4191.787878,-1
3918.757575,3862.60606,4288.636363,4512.212121,4200.030303,4332.939394,4977.393939,4189.212121,-1
3917.727272,3864.151515,4286.575757,4510.151515,4207.757575,4341.181818,4980.484848,4195.393939,-1
3918.757575,3865.696969,4291.212121,4516.848484,4209.818181,4342.727272,4981.515151,4207.757575,-1
3918.242424,3866.212121,4294.818181,4520.454545,4210.333333,4335.515151,4979.969696,4212.90909,-1
3916.181818,3863.121212,4289.151515,4517.363636,4211.363636,4335,4983.575757,4207.242424,-1
3915.151515,3862.60606,4286.060606,4517.363636,4214.969697,4342.727272,4991.818181,4204.666666,-1
3916.696969,3864.666666,4293.272727,4519.424242,4219.090909,4347.363636,4992.848484,4207.757575,-1
3917.727272,3903.818181,4288.121212,4516.848484,4207.757575,4347.878787,4988.212121,4154.181818,1
3914.636363,3858.484848,4265.969697,4513.242424,4194.878787,4333.969697,5020.666666,4171.181818,1
3914.636363,3858.484848,4265.969697,4513.242424,4194.878787,4333.969697,5020.666666,4171.181818,1
3916.696969,3857.454545,4271.636363,4511.696969,4195.393939,4337.060606,5029.939393,4172.212121,1
3917.727272,3856.939394,4263.90909,4509.636363,4190.242424,4329.848484,5009.333333,4138.212121,1
3915.151515,3855.393939,4265.969697,4512.727272,4186.121212,4329.333333,5003.666666,4147.484848,1
3914.636363,3852.30303,4265.969697,4514.787878,4184.060606,4328.818181,5022.727272,4179.424242,1
3917.212121,3848.696969,4267,4513.242424,4181.484848,4323.151515,5018.090909,4152.121212,1
3913.60606,3851.272727,4266.484848,4514.787878,4174.787878,4311.30303,4980.484848,4127.393939,1
3913.60606,3851.272727,4266.484848,4514.787878,4174.787878,4311.30303,4980.484848,4127.393939,1
3916.696969,3857.969697,4271.636363,4514.272727,4170.151515,4313.878787,5011.393939,4163.454545,1
3917.212121,3854.878787,4273.696969,4512.727272,4174.272727,4324.696969,5030.454545,4167.575757,1
3917.212121,3852.30303,4273.181818,4513.242424,4183.545454,4325.727272,5016.545454,4156.242424,1
3917.212121,3856.424242,4272.666666,4513.757575,4184.060606,4324.696969,5009.333333,4159.333333,1
3915.666666,3857.454545,4277.30303,4513.757575,4186.121212,4333.969697,5025.30303,4170.151515,1
3916.696969,3849.727272,4281.424242,4513.242424,4190.757575,4335.515151,5024.272727,4165.515151,1
3916.696969,3847.151515,4277.30303,4511.181818,4187.666666,4330.878787,5011.393939,4161.393939,1
3915.666666,3850.242424,4271.636363,4512.727272,4185.60606,4332.939394,5019.636363,4166.030303,1
3917.727272,3856.424242,4275.757575,4516.333333,4197.969697,4341.696969,5030.969696,4167.575757,1
3917.727272,3862.090909,4281.939394,4517.878787,4204.666666,4340.151515,5024.272727,4163.969697,1
3917.212121,3859.515151,4271.121212,4515.30303,4186.636363,4324.696969,5007.272727,4159.848484,1
3916.696969,3858.484848,4273.696969,4513.757575,4179.939394,4323.151515,5008.818181,4157.272727,1
3916.696969,3858.484848,4273.696969,4513.757575,4179.939394,4323.151515,5008.818181,4157.272727,1
3915.666666,3855.909091,4261.848484,4512.727272,4181.484848,4325.727272,5002.636363,4159.333333,1
3916.696969,3851.787878,4261.848484,4510.666666,4172.212121,4321.60606,4985.121212,4158.30303,1
3918.242424,3849.212121,4261.848484,4512.727272,4169.121212,4317.484848,4973.787878,4147.484848,1
3914.121212,3840.969697,4270.60606,4517.363636,4172.212121,4318.515151,4973.272727,4130.484848,1
3914.121212,3840.969697,4270.60606,4517.363636,4172.212121,4318.515151,4973.272727,4130.484848,1
3916.181818,3841.484848,4258.242424,4512.212121,4162.939394,4318,4967.090909,4135.636363,1
3915.666666,3843.030303,4247.424242,4509.636363,4156.242424,4310.272727,4951.121212,4139.757575,1
3916.696969,3843.545454,4260.30303,4512.727272,4162.939394,4309.757575,4918.666666,4134.60606,1
3916.696969,3843.545454,4260.30303,4512.727272,4162.939394,4309.757575,4918.666666,4134.60606,1
3918.242424,3839.424242,4254.636363,4511.696969,4158.30303,4309.242424,4906.30303,4123.787878,1
3920.30303,3835.30303,4253.090909,4514.272727,4152.636363,4297.90909,4894.454545,4122.242424,1
3920.30303,3835.30303,4253.090909,4513.757575,4149.030303,4297.90909,4894.454545,4122.242424,1
3919.787878,3834.787878,4250,4512.212121,4142.333333,4297.90909,4881.575757,4148,1
3919.787878,3834.787878,4250,4512.212121,4142.333333,4297.90909,4881.575757,4148,1
3919.272727,3830.666666,4250,4512.212121,4139.242424,4296.878787,4886.212121,4153.666666,1
3916.696969,3825,4247.424242,4514.787878,4139.242424,4291.727272,4886.212121,4156.242424,1
3917.727272,3820.363636,4249.484848,4516.333333,4138.212121,4290.181818,4871.787878,4165,1
3917.727272,3820.878788,4249.484848,4512.727272,4138.212121,4294.818181,4871.787878,4169.121212,1
3915.151515,3813.666666,4245.363636,4512.212121,4149.030303,4300.484848,4871.787878,4139.242424,1
3915.151515,3813.666666,4245.363636,4512.212121,4149.030303,4300.484848,4871.787878,4139.242424,1
3916.696969,3811.60606,4241.757575,4511.696969,4139.757575,4288.121212,4857.363636,4140.787878,1
3915.666666,3813.151515,4238.666666,4510.666666,4136.151515,4282.969697,4857.363636,4138.212121,1
3915.151515,3810.060606,4236.60606,4510.151515,4135.636363,4286.060606,4859.424242,4112.454545,1
3915.666666,3810.060606,4235.060606,4509.121212,4125.333333,4276.787878,4857.878787,4084.121212,1
3915.151515,3815.212121,4231.454545,4510.666666,4117.60606,4265.454545,4859.424242,4070.727272,1
3915.151515,3812.636363,4225.272727,4512.212121,4117.090909,4267.515151,4855.818181,4056.818181,1
3914.121212,3805.424242,4226.818181,4509.121212,4114.515151,4267,4856.848484,4040.848484,1
3914.121212,3803.878788,4232.484848,4510.666666,4111.424242,4265.454545,4868.696969,4041.363636,1
3914.636363,3800.787878,4224.242424,4514.272727,4117.090909,4278.848484,4875.90909,4056.818181,1
3914.121212,3797.181818,4216.515151,4511.696969,4120.181818,4282.969697,4867.151515,4065.575757,1
3914.636363,3799.757575,4222.696969,4511.181818,4107.818181,4259.787878,4831.60606,4068.666666,1
3915.151515,3802.848484,4228.878787,4514.787878,4101.121212,4245.363636,4801.727272,4086.696969,1
3914.636363,3801.30303,4227.333333,4512.727272,4105.242424,4254.121212,4817.696969,4109.878787,1
3915.151515,3801.30303,4229.90909,4510.666666,4102.151515,4260.818181,4830.575757,4115.030303,1
3915.151515,3805.424242,4233.515151,4512.727272,4106.787878,4264.939394,4812.545454,4118.636363,1
3916.181818,3802.848484,4227.848484,4513.757575,4123.787878,4268.545454,4803.272727,4142.333333,1
3916.181818,3798.212121,4226.30303,4513.242424,4129.454545,4267.515151,4799.666666,4159.848484,1
3914.636363,3796.666666,4228.363636,4512.727272,4121.727272,4263.90909,4777,4146.454545,1
3914.121212,3794.60606,4220.636363,4513.242424,4116.060606,4258.757575,4763.090909,4126.878787,1
3914.121212,3798.212121,4223.212121,4514.787878,4122.242424,4259.272727,4779.060606,4137.181818,1
3914.636363,3806.454545,4240.727272,4513.757575,4122.757575,4261.333333,4792.454545,4146.969697,1
3914.636363,3803.878788,4239.696969,4510.666666,4103.696969,4262.363636,4788.333333,4129.454545,1
3915.666666,3799.757575,4229.90909,4513.242424,4098.030303,4263.90909,4793.484848,4123.787878,1
3918.242424,3805.939394,4241.757575,4517.878787,4120.181818,4263.90909,4824.393939,4139.242424,1
3916.181818,3813.151515,4250,4513.242424,4123.272727,4263.90909,4831.60606,4139.242424,1
3915.151515,3809.030303,4231.969697,4510.666666,4099.575757,4253.090909,4786.272727,4126.363636,1
3915.666666,3801.30303,4221.666666,4515.30303,4091.848484,4238.666666,4760,4124.30303,1
3912.575757,3804.393939,4227.333333,4517.363636,4101.121212,4244.848484,4778.030303,4123.787878,1
3913.090909,3810.060606,4231.969697,4517.363636,4106.787878,4260.818181,4793.484848,4129.969697,1
3915.666666,3807.484848,4237.636363,4518.393939,4111.424242,4266.484848,4797.60606,4146.969697,1
3916.181818,3805.424242,4243.30303,4518.393939,4117.60606,4262.878787,4805.848484,4151.60606,1
3915.666666,3812.121212,4247.424242,4518.90909,4129.969697,4266.484848,4800.181818,4152.121212,1
3915.151515,3817.272727,4248.969697,4516.333333,4135.121212,4273.181818,4778.030303,4150.060606,1
3914.636363,3811.60606,4237.636363,4511.696969,4120.181818,4279.363636,4772.878787,4131.515151,1
3914.121212,3808,4240.212121,4511.696969,4113.484848,4285.030303,4781.121212,4132.030303,1
3915.151515,3815.727272,4246.393939,4511.696969,4118.636363,4279.363636,4777,4149.030303,1
3915.666666,3820.363636,4246.393939,4515.818181,4115.030303,4263.90909,4762.575757,4142.848484,1
3914.636363,3814.181818,4253.090909,4520.969697,4122.757575,4276.272727,4768.757575,4148,1
3916.181818,3805.939394,4253.090909,4520.969697,4133.575757,4301,4779.060606,4170.666666,1
3916.696969,3819.848484,4239.696969,4515.818181,4124.818181,4282.454545,4744.030303,4145.424242,1
3916.696969,3819.848484,4239.696969,4513.757575,4123.272727,4282.454545,4744.030303,4145.424242,1
3915.151515,3808.515151,4241.242424,4513.242424,4104.212121,4267,4728.575757,4158.30303,1
3915.151515,3808.515151,4246.90909,4513.242424,4104.212121,4267,4728.575757,4158.30303,1
3913.60606,3809.545454,4246.90909,4519.424242,4098.030303,4259.272727,4695.60606,4159.333333,1
3916.181818,3815.727272,4253.60606,4521.484848,4117.090909,4278.333333,4693.030303,4156.757575,1
3913.60606,3816.242424,4245.363636,4513.757575,4126.363636,4291.212121,4698.696969,4168.090909,1
3913.60606,3816.242424,4245.363636,4513.757575,4126.363636,4291.212121,4698.696969,4168.090909,1
3916.181818,3816.757575,4242.787878,4515.30303,4123.272727,4288.636363,4661.090909,4228.363636,1
3916.181818,3816.757575,4242.787878,4515.30303,4123.272727,4288.636363,4661.090909,4228.363636,1
3917.727272,3822.939394,4242.787878,4516.848484,4125.333333,4293.787878,4662.121212,4265.454545,1
3916.181818,3825.515151,4255.666666,4516.848484,4139.242424,4305.121212,4666.242424,4302.030303,1
3915.666666,3823.969697,4261.848484,4516.333333,4144.90909,4307.696969,4658.515151,4315.424242,1
3914.121212,3825.515151,4252.575757,4515.818181,4140.272727,4301.515151,4642.545454,4322.636363,1
3915.151515,3822.939394,4251.030303,4516.848484,4138.212121,4288.121212,4634.818181,4333.969697,1
3916.696969,3820.878788,4253.60606,4515.818181,4138.212121,4284.515151,4636.878787,4338.60606,1
3913.60606,3822.939394,4248.969697,4513.757575,4137.696969,4297.393939,4632.242424,4340.151515,1
3913.090909,3823.454545,4259.787878,4515.818181,4140.787878,4306.151515,4621.939393,4336.030303,1
3915.151515,3823.454545,4259.787878,4515.818181,4145.424242,4306.151515,4625.545454,4330.363636,1
3915.666666,3826.545454,4260.818181,4513.757575,4144.393939,4304.60606,4641.515151,4332.424242,1
3916.181818,3827.575757,4259.787878,4516.333333,4147.484848,4310.272727,4649.757575,4336.030303,1
3915.151515,3828.090909,4264.424242,4517.363636,4158.30303,4321.090909,4642.545454,4335.515151,1
3916.181818,3834.272727,4262.878787,4513.242424,4160.363636,4318,4634.30303,4335.515151,1
3917.727272,3834.272727,4259.272727,4515.818181,4163.454545,4306.151515,4642.030303,4339.121212,1
3914.636363,3828.60606,4268.545454,4523.545454,4178.90909,4318.515151,4658.515151,4353.545454,1
3916.181818,3830.666666,4274.212121,4521.484848,4189.727272,4342.727272,4667.272727,4369,1
3918.757575,3836.333333,4261.848484,4512.212121,4179.424242,4328.818181,4654.393939,4364.878787,1
3916.181818,3833.242424,4256.181818,4515.30303,4163.969697,4297.393939,4643.060606,4363.848484,1
3916.181818,3828.60606,4264.424242,4523.030303,4160.363636,4297.393939,4650.787878,4394.757575,1
3918.242424,3827.060606,4264.939394,4518.393939,4166.030303,4314.90909,4647.181818,4429.272727,1
3918.757575,3823.969697,4263.393939,4515.818181,4170.151515,4314.393939,4635.848484,4443.181818,1
3918.757575,3828.090909,4268.030303,4517.878787,4171.181818,4307.181818,4662.636363,4450.393939,1
3918.757575,3833.242424,4262.878787,4513.757575,4169.121212,4311.30303,4687.878787,4456.575757,1
3917.212121,3825.515151,4250.515151,4508.60606,4163.454545,4313.878787,4676.030303,4471,1
3914.121212,3817.272727,4250.515151,4510.151515,4158.30303,4310.787878,4675,4491.090909,1
3916.696969,3821.393939,4253.60606,4514.787878,4159.848484,4300.484848,4685.30303,4486.969697,1
3918.757575,3829.636363,4246.90909,4514.787878,4161.90909,4291.212121,4673.454545,4470.484848,1
3917.212121,3822.939394,4239.181818,4513.242424,4159.333333,4294.818181,4656.454545,4471,1
3914.636363,3810.575757,4244.333333,4513.757575,4155.212121,4298.939394,4652.848484,4480.787878,1
3914.636363,3810.575757,4244.333333,4512.212121,4151.60606,4293.787878,4651.818181,4474.60606,1
3916.696969,3813.151515,4244.333333,4513.242424,4155.727272,4296.363636,4652.333333,4446.787878,1
3914.636363,3810.060606,4248.969697,4516.333333,4166.030303,4306.151515,4653.363636,4421.030303,1
3914.121212,3815.727272,4244.848484,4511.696969,4152.636363,4289.151515,4646.666666,4414.333333,1
3914.636363,3833.242424,4248.969697,4510.151515,4140.272727,4286.060606,4638.939393,4417.939394,1
3914.636363,3833.242424,4248.969697,4510.151515,4140.272727,4286.060606,4638.939393,4417.939394,1
3915.151515,3827.060606,4252.575757,4513.242424,4160.363636,4286.060606,4643.060606,4390.636363,1
3917.212121,3823.969697,4249.484848,4513.757575,4154.181818,4290.181818,4644.090909,4380.333333,1
3916.696969,3832.727272,4258.757575,4512.212121,4151.090909,4310.272727,4644.090909,4390.636363,1
3916.181818,3835.30303,4254.121212,4510.151515,4159.333333,4312.848484,4642.030303,4380.333333,1
3916.696969,3827.575757,4238.666666,4510.666666,4153.151515,4298.424242,4640.484848,4357.151515,1
3916.696969,3827.575757,4247.939394,4514.272727,4140.272727,4293.787878,4630.696969,4349.939394,1
3914.636363,3832.727272,4256.181818,4511.696969,4140.272727,4292.757575,4627.090909,4349.939394,1
3913.090909,3829.121212,4245.878787,4510.151515,4148.515151,4291.727272,4639.454545,4344.787878,1
3915.666666,3824.484848,4241.757575,4512.212121,4142.333333,4290.181818,4641.515151,4330.878787,1
3917.212121,3829.636363,4239.696969,4509.636363,4133.575757,4286.060606,4634.818181,4318,1
3915.666666,3837.878787,4236.090909,4510.666666,4134.60606,4288.636363,4636.363636,4310.787878,1
3913.60606,3837.363636,4239.181818,4515.818181,4132.030303,4288.121212,4627.60606,4296.878787,1
3913.090909,3830.666666,4245.363636,4512.727272,4131.515151,4293.787878,4619.878787,4292.757575,1
3914.636363,3836.848484,4247.939394,4507.060606,4141.818181,4306.666666,4644.60606,4302.030303,1
3913.090909,3854.363636,4246.90909,4506.545454,4143.363636,4302.030303,4654.393939,4292.757575,1
3913.090909,3853.848484,4241.242424,4510.666666,4136.151515,4281.939394,4629.151515,4274.727272,1
3915.151515,3840.454545,4239.696969,4512.727272,4146.969697,4275.242424,4614.212121,4271.636363,1
3915.151515,3839.939394,4240.727272,4511.181818,4158.818181,4289.151515,4622.454545,4275.242424,1
3915.666666,3843.030303,4234.030303,4512.727272,4147.484848,4298.939394,4647.696969,4271.121212,1
3916.181818,3842.515151,4236.60606,4514.787878,4140.787878,4300.484848,4662.121212,4265.454545,1
3914.121212,3845.60606,4246.90909,4513.242424,4150.575757,4304.090909,4647.696969,4263.90909,1
3913.60606,3851.272727,4243.818181,4512.212121,4153.151515,4298.424242,4643.060606,4258.757575,1
3914.636363,3860.545454,4242.787878,4513.242424,4153.151515,4293.787878,4659.030303,4251.545454,1
3916.696969,3860.545454,4250.515151,4512.727272,4156.242424,4299.454545,4646.666666,4248.454545,1
3916.181818,3849.212121,4246.393939,4510.151515,4152.121212,4298.939394,4627.60606,4251.030303,1
3915.151515,3848.696969,4240.212121,4511.181818,4149.545454,4298.424242,4654.393939,4252.575757,1
3917.212121,3855.393939,4251.030303,4512.727272,4149.545454,4309.757575,4682.727272,4248.454545,1
3917.727272,3851.787878,4262.363636,4508.60606,4155.212121,4313.878787,4675,4240.212121,1
3916.696969,3849.212121,4257.727272,4506.030303,4159.848484,4304.60606,4663.666666,4224.757575,1
3915.151515,3858.484848,4247.424242,4509.636363,4152.121212,4308.212121,4668.818181,4214.454545,1
3913.60606,3862.090909,4247.424242,4510.151515,4142.848484,4307.181818,4677.575757,4205.181818,1
3917.727272,3855.393939,4250,4508.090909,4142.848484,4292.242424,4679.121212,4190.242424,1
3918.242424,3853.848484,4247.939394,4507.060606,4152.121212,4298.424242,4680.666666,4188.696969,1
3915.666666,3856.424242,4247.424242,4507.060606,4150.060606,4312.333333,4673.454545,4191.272727,1
3917.727272,3852.818181,4245.363636,4508.090909,4132.030303,4299.454545,4668.818181,4184.060606,1
3919.272727,3850.757575,4240.727272,4508.090909,4126.363636,4288.636363,4687.363636,4186.636363,1
3919.272727,3854.878787,4240.727272,4510.666666,4145.424242,4305.121212,4699.212121,4195.90909,1
3917.212121,3855.909091,4239.181818,4509.121212,4148,4312.333333,4690.454545,4190.242424,1
3914.121212,3852.818181,4239.181818,4503.454545,4127.909091,4295.333333,4685.818181,4182,1
3916.181818,3850.242424,4241.242424,4507.060606,4128.424242,4284.515151,4686.333333,4177.363636,1
3917.212121,3850.242424,4236.60606,4510.666666,4140.787878,4283.484848,4687.878787,4171.696969,1
3917.212121,3847.666666,4231.969697,4508.090909,4140.272727,4283.484848,4689.939393,4167.575757,1
3916.181818,3850.757575,4237.636363,4505.515151,4136.151515,4290.181818,4690.969697,4169.121212,1
3916.696969,3857.454545,4240.212121,4508.090909,4137.181818,4289.666666,4697.151515,4173.242424,1
3916.696969,3857.454545,4240.212121,4508.090909,4137.181818,4289.666666,4697.151515,4173.242424,1
3915.666666,3853.848484,4238.151515,4507.575757,4140.272727,4307.696969,4712.090909,4177.878787,1
3913.090909,3854.363636,4237.121212,4507.575757,4135.121212,4313.363636,4731.151515,4178.90909,1
3916.181818,3854.878787,4235.060606,4508.090909,4128.424242,4283.484848,4725.484848,4172.212121,1
3917.727272,3855.909091,4237.121212,4506.545454,4134.60606,4272.151515,4704.363636,4165.515151,1
3919.272727,3857.969697,4236.090909,4506.545454,4136.151515,4287.60606,4710.545454,4160.363636,1
3916.696969,3862.60606,4233,4508.60606,4133.060606,4288.121212,4737.333333,4161.393939,1
3914.636363,3866.727272,4235.575757,4510.666666,4130.484848,4273.181818,4729.60606,4163.454545,1
3917.727272,3863.636363,4233.515151,4508.60606,4126.363636,4271.121212,4715.181818,4159.848484,1
3916.696969,3861.060606,4225.787878,4505,4135.121212,4290.181818,4733.727272,4162.424242,1
3916.696969,3861.575757,4224.757575,4507.575757,4146.454545,4309.757575,4757.424242,4153.666666,1
3917.212121,3864.151515,4229.393939,4507.060606,4142.848484,4318.515151,4779.575757,4131.515151,1
3916.181818,3867.242424,4230.424242,4505,4137.696969,4302.545454,4780.60606,4134.090909,1
3916.696969,3866.212121,4228.363636,4508.090909,4132.545454,4267,4737.848484,4162.939394,1
3917.212121,3866.727272,4229.393939,4510.666666,4131.515151,4256.696969,4718.272727,4202.090909,1
3917.212121,3867.242424,4234.545454,4511.181818,4149.545454,4290.696969,4769.272727,4250.515151,1
3916.181818,3860.030303,4236.090909,4509.636363,4163.969697,4313.878787,4805.333333,4297.90909,1
3916.181818,3855.909091,4231.454545,4508.090909,4161.393939,4301.515151,4798.121212,4340.151515,1
3917.212121,3863.636363,4231.969697,4509.121212,4165.515151,4298.939394,4815.636363,4385.484848,1
3915.666666,3872.393939,4238.666666,4507.575757,4177.878787,4316.969697,4844.484848,4420.515151,1
3917.727272,3870.333333,4238.666666,4508.090909,4177.363636,4326.757575,4842.939393,4438.545454,1
3918.757575,3869.818181,4236.60606,4510.666666,4169.636363,4322.121212,4839.848484,4459.666666,1
3917.212121,3871.878787,4240.212121,4507.060606,4172.212121,4320.060606,4857.878787,4485.424242,1
3916.181818,3868.272727,4241.242424,4507.575757,4184.575757,4323.666666,4876.939393,4506.030303,1
3913.60606,3867.757575,4244.848484,4510.666666,4195.90909,4333.454545,4894.454545,4527.151515,1
3914.121212,3869.818181,4247.939394,4512.727272,4196.424242,4342.727272,4902.696969,4541.575757,1
3914.121212,3865.181818,4244.848484,4511.696969,4199,4336.030303,4892.90909,4540.545454,1
3914.636363,3863.121212,4242.272727,4506.545454,4205.181818,4330.878787,4900.121212,4536.939393,1
3917.727272,3864.151515,4242.272727,4509.121212,4197.969697,4334.484848,4916.60606,4538.484848,1
3915.666666,3861.060606,4246.90909,4513.757575,4193.333333,4337.060606,4914.030303,4553.424242,1
3914.636363,3856.939394,4245.363636,4510.666666,4194.878787,4335.515151,4917.636363,4561.151515,1
3914.121212,3856.939394,4236.60606,4507.060606,4191.787878,4333.454545,4933.60606,4544.666666,1
3916.181818,3861.575757,4237.121212,4506.545454,4198.484848,4336.030303,4943.90909,4530.757575,1
3917.212121,3862.60606,4246.90909,4508.60606,4213.939394,4348.393939,4957.818181,4536.424242,1
3913.090909,3859.515151,4250.515151,4512.212121,4214.454545,4372.60606,4984.60606,4541.575757,1
3915.151515,3856.939394,4244.333333,4509.121212,4203.121212,4368.484848,4978.424242,4522,1
3916.696969,3860.030303,4242.272727,4507.575757,4199,4332.424242,4938.242424,4493.666666,1
3917.727272,3866.727272,4251.030303,4512.212121,4204.666666,4326.757575,4940.30303,4486.454545,1
3916.696969,3863.636363,4246.90909,4510.151515,4207.242424,4350.454545,4975.333333,4482.848484,1
3912.060606,3857.454545,4233,4507.060606,4203.121212,4343.757575,4968.121212,4461.212121,1
3916.696969,3858.484848,4237.636363,4512.212121,4203.636363,4325.212121,4944.424242,4436.484848,1
3917.727272,3864.666666,4245.878787,4512.727272,4210.333333,4341.181818,4958.333333,4418.454545,1
3916.181818,3868.787878,4240.727272,4507.060606,4212.90909,4356.636363,4973.272727,4399.393939,1
3915.151515,3869.30303,4238.151515,4508.090909,4207.757575,4342.212121,4965.030303,4384.969697,1
3913.60606,3867.242424,4244.333333,4508.090909,4202.60606,4330.878787,4964.515151,4374.666666,1
